id,created_at,event_type,thread_id,user_id,message_id,metadata
1043,2026-01-29 23:06:40.89015+00,query,1400000000000000249,9000000000000000049,,"{""type"":""how-to"",""topic"":""fullstack_ui"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.2262,""query_text"":""how to link streamlit app with backend LLM model?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.2262,""lecture_num"":6,""module_name"":""Full Stack LLM"",""lecture_name"":""Connecting the Dots & Supabase (SQL) (Practical)""},{""module"":1,""rag_score"":1.2684,""lecture_num"":14,""module_name"":""Diffusion"",""lecture_name"":""Deploying Models on Replicate""},{""module"":2,""rag_score"":1.2831,""lecture_num"":12,""module_name"":""Full Stack LLM"",""lecture_name"":""Function, Tool Calling and MCPs (Practical)""}]}"
1044,2026-01-29 23:26:33.92347+00,query,1400000000000000250,9000000000000000000,,"{""type"":""how-to"",""topic"":""fullstack_ui"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.429,""query_text"":""help! huggingface spaces deployment stuck on startup"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.429,""lecture_num"":8,""module_name"":""Full Stack LLM"",""lecture_name"":""MVP Building Workshop""},{""module"":1,""rag_score"":1.5235,""lecture_num"":4,""module_name"":""Diffusion"",""lecture_name"":""Intro to SDXL Concepts and ComfyUI""},{""module"":2,""rag_score"":1.5295,""lecture_num"":11,""module_name"":""Full Stack LLM"",""lecture_name"":""Function, Tool Calling and Intro to MCP""}]}"
1045,2026-01-30 00:23:26.956788+00,query,1400000000000000251,9000000000000000001,,"{""type"":""how-to"",""topic"":""fullstack_ui"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.3155,""query_text"":""where can i find sample projects for full stack llm module?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.3155,""lecture_num"":1,""module_name"":""Full Stack LLM"",""lecture_name"":""Orientation Introduction to Full Stack""},{""module"":2,""rag_score"":1.3585,""lecture_num"":12,""module_name"":""Full Stack LLM"",""lecture_name"":""Function, Tool Calling and MCPs (Practical)""},{""module"":1,""rag_score"":1.3796,""lecture_num"":14,""module_name"":""Diffusion"",""lecture_name"":""Deploying Models on Replicate""}]}"
1046,2026-01-30 00:48:19.990106+00,query,1400000000000000252,9000000000000000002,,"{""type"":""how-to"",""topic"":""fullstack_ui"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.3133,""query_text"":""do i need Docker or any containers for deploying huggingface spaces?"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.3133,""lecture_num"":4,""module_name"":""Diffusion"",""lecture_name"":""Intro to SDXL Concepts and ComfyUI""},{""module"":1,""rag_score"":1.3585,""lecture_num"":7,""module_name"":""Diffusion"",""lecture_name"":""Style Transfer & Upscalers, IC-Light, Segmentation""},{""module"":1,""rag_score"":1.4077,""lecture_num"":6,""module_name"":""Diffusion"",""lecture_name"":""Advanced Image workflow comfyui, Intro to flux models""}]}"
1047,2026-01-30 01:27:13.023426+00,query,1400000000000000253,9000000000000000003,,"{""type"":""how-to"",""topic"":""fullstack_ui"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.2168,""query_text"":""how to debug UI issues in gradio interfaces?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.2168,""lecture_num"":2,""module_name"":""Full Stack LLM"",""lecture_name"":""UI Building Practical with Gradio""},{""module"":1,""rag_score"":1.4273,""lecture_num"":4,""module_name"":""Diffusion"",""lecture_name"":""Intro to SDXL Concepts and ComfyUI""},{""module"":1,""rag_score"":1.4324,""lecture_num"":10,""module_name"":""Diffusion"",""lecture_name"":""FLUX LoRA Training""}]}"
1048,2026-01-30 02:28:06.056744+00,query,1400000000000000254,9000000000000000004,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.3709,""query_text"":""How do I fix 404 error on my FastAPI endpoint?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.3709,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""},{""module"":2,""rag_score"":1.5875,""lecture_num"":8,""module_name"":""Full Stack LLM"",""lecture_name"":""MVP Building Workshop""},{""module"":2,""rag_score"":1.6578,""lecture_num"":6,""module_name"":""Full Stack LLM"",""lecture_name"":""Connecting the Dots & Supabase (SQL) (Practical)""}]}"
1049,2026-01-30 03:12:59.090063+00,query,1400000000000000255,9000000000000000005,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.6806,""query_text"":""help me debug curl command for POST request, it keeps failing"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.6806,""lecture_num"":11,""module_name"":""Full Stack LLM"",""lecture_name"":""Function, Tool Calling and Intro to MCP""},{""module"":2,""rag_score"":1.6811,""lecture_num"":8,""module_name"":""Full Stack LLM"",""lecture_name"":""MVP Building Workshop""},{""module"":1,""rag_score"":1.6991,""lecture_num"":14,""module_name"":""Diffusion"",""lecture_name"":""Deploying Models on Replicate""}]}"
1050,2026-01-30 03:20:52.123383+00,query,1400000000000000256,9000000000000000006,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.6713,""query_text"":""what is the correct HTTP method for updating data in REST API?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.6713,""lecture_num"":3,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to APIs""},{""module"":2,""rag_score"":1.6717,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""},{""module"":1,""rag_score"":1.699,""lecture_num"":14,""module_name"":""Diffusion"",""lecture_name"":""Deploying Models on Replicate""}]}"
1051,2026-01-30 04:33:45.156702+00,query,1400000000000000257,9000000000000000007,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.692,""query_text"":""I'm getting 'Method Not Allowed' on my PUT request, wat do?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.692,""lecture_num"":3,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to APIs""},{""module"":2,""rag_score"":1.7294,""lecture_num"":11,""module_name"":""Full Stack LLM"",""lecture_name"":""Function, Tool Calling and Intro to MCP""},{""module"":2,""rag_score"":1.7383,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""}]}"
1052,2026-01-30 04:37:38.190021+00,query,1400000000000000258,9000000000000000008,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.4457,""query_text"":""how to test my API endpoints using Postman properly?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.4457,""lecture_num"":3,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to APIs""},{""module"":2,""rag_score"":1.4562,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""},{""module"":2,""rag_score"":1.5103,""lecture_num"":7,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to AI-Powered Development (VibeCode)""}]}"
1053,2026-01-30 05:00:31.223342+00,query,1400000000000000259,9000000000000000009,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.4322,""query_text"":""FastAPI swagger UI not showing updated routes, why?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.4322,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""},{""module"":2,""rag_score"":1.5733,""lecture_num"":6,""module_name"":""Full Stack LLM"",""lecture_name"":""Connecting the Dots & Supabase (SQL) (Practical)""},{""module"":1,""rag_score"":1.5995,""lecture_num"":14,""module_name"":""Diffusion"",""lecture_name"":""Deploying Models on Replicate""}]}"
1054,2026-01-30 06:12:24.256661+00,query,1400000000000000260,9000000000000000010,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.4486,""query_text"":""why is my DELETE request not removing resources in FastAPI?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.4486,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""},{""module"":2,""rag_score"":1.6251,""lecture_num"":8,""module_name"":""Full Stack LLM"",""lecture_name"":""MVP Building Workshop""},{""module"":2,""rag_score"":1.6523,""lecture_num"":6,""module_name"":""Full Stack LLM"",""lecture_name"":""Connecting the Dots & Supabase (SQL) (Practical)""}]}"
1055,2026-01-30 06:43:17.28998+00,query,1400000000000000261,9000000000000000011,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.6482,""query_text"":""help me to understand difference between PATCH and PUT methods"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.6482,""lecture_num"":6,""module_name"":""Diffusion"",""lecture_name"":""Advanced Image workflow comfyui, Intro to flux models""},{""module"":2,""rag_score"":1.6523,""lecture_num"":3,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to APIs""},{""module"":2,""rag_score"":1.6593,""lecture_num"":11,""module_name"":""Full Stack LLM"",""lecture_name"":""Function, Tool Calling and Intro to MCP""}]}"
1056,2026-01-30 07:45:10.323301+00,query,1400000000000000262,9000000000000000012,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.7238,""query_text"":""curl request keeps timing out, what might be wrong?"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.7238,""lecture_num"":9,""module_name"":""Diffusion"",""lecture_name"":""FLUX Migration and FLUX Tools""},{""module"":1,""rag_score"":1.7435,""lecture_num"":14,""module_name"":""Diffusion"",""lecture_name"":""Deploying Models on Replicate""},{""module"":2,""rag_score"":1.7562,""lecture_num"":6,""module_name"":""Full Stack LLM"",""lecture_name"":""Connecting the Dots & Supabase (SQL) (Practical)""}]}"
1057,2026-01-30 08:10:03.35662+00,query,1400000000000000263,9000000000000000013,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.5683,""query_text"":""I get 500 internal server error on create user API, how to debug?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.5683,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""},{""module"":2,""rag_score"":1.6175,""lecture_num"":3,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to APIs""},{""module"":1,""rag_score"":1.6226,""lecture_num"":14,""module_name"":""Diffusion"",""lecture_name"":""Deploying Models on Replicate""}]}"
1058,2026-01-30 08:39:56.389938+00,query,1400000000000000264,9000000000000000014,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.279,""query_text"":""Where do I find swagger UI for my FastAPI app?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.279,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""},{""module"":2,""rag_score"":1.4613,""lecture_num"":6,""module_name"":""Full Stack LLM"",""lecture_name"":""Connecting the Dots & Supabase (SQL) (Practical)""},{""module"":1,""rag_score"":1.4768,""lecture_num"":14,""module_name"":""Diffusion"",""lecture_name"":""Deploying Models on Replicate""}]}"
1059,2026-01-30 09:23:49.423279+00,query,1400000000000000265,9000000000000000015,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.4128,""query_text"":""how to add query parameters in FastAPI endpoints?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.4128,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""},{""module"":2,""rag_score"":1.6465,""lecture_num"":6,""module_name"":""Full Stack LLM"",""lecture_name"":""Connecting the Dots & Supabase (SQL) (Practical)""},{""module"":2,""rag_score"":1.7251,""lecture_num"":3,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to APIs""}]}"
1060,2026-01-30 10:32:42.456601+00,query,1400000000000000266,9000000000000000016,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.6599,""query_text"":""in Postman, why I can’t pass JSON body in GET request?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.6599,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""},{""module"":1,""rag_score"":1.679,""lecture_num"":14,""module_name"":""Diffusion"",""lecture_name"":""Deploying Models on Replicate""},{""module"":2,""rag_score"":1.71,""lecture_num"":3,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to APIs""}]}"
1061,2026-01-30 10:55:35.489921+00,query,1400000000000000267,9000000000000000017,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.6822,""query_text"":""getting error ‘Unexpected EOF’ when sending POST with curl, help pls"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.6822,""lecture_num"":8,""module_name"":""Full Stack LLM"",""lecture_name"":""MVP Building Workshop""},{""module"":2,""rag_score"":1.7349,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""},{""module"":2,""rag_score"":1.7353,""lecture_num"":3,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to APIs""}]}"
1062,2026-01-30 11:01:28.523276+00,query,1400000000000000268,9000000000000000018,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.4859,""query_text"":""hey, my CRUD api works but GET returns empty list, any ideas?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.4859,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""},{""module"":2,""rag_score"":1.5276,""lecture_num"":6,""module_name"":""Full Stack LLM"",""lecture_name"":""Connecting the Dots & Supabase (SQL) (Practical)""},{""module"":1,""rag_score"":1.559,""lecture_num"":14,""module_name"":""Diffusion"",""lecture_name"":""Deploying Models on Replicate""}]}"
1063,2026-01-30 12:28:21.556598+00,query,1400000000000000269,9000000000000000019,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.356,""query_text"":""how to handle CORS errors in FastAPI during API testing?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.356,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""},{""module"":1,""rag_score"":1.5826,""lecture_num"":10,""module_name"":""Diffusion"",""lecture_name"":""FLUX LoRA Training""},{""module"":2,""rag_score"":1.5959,""lecture_num"":6,""module_name"":""Full Stack LLM"",""lecture_name"":""Connecting the Dots & Supabase (SQL) (Practical)""}]}"
1064,2026-01-30 12:19:14.589917+00,query,1400000000000000270,9000000000000000020,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.5731,""query_text"":""what is the use of HTTP OPTIONS method in REST APIs?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.5731,""lecture_num"":3,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to APIs""},{""module"":2,""rag_score"":1.6395,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""},{""module"":2,""rag_score"":1.6453,""lecture_num"":6,""module_name"":""Full Stack LLM"",""lecture_name"":""Connecting the Dots & Supabase (SQL) (Practical)""}]}"
1065,2026-01-30 13:40:07.623238+00,query,1400000000000000271,9000000000000000021,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.5502,""query_text"":""help! swagger UI shows 404 for some endpoints after update"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.5502,""lecture_num"":14,""module_name"":""Diffusion"",""lecture_name"":""Deploying Models on Replicate""},{""module"":2,""rag_score"":1.5606,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""},{""module"":1,""rag_score"":1.5704,""lecture_num"":4,""module_name"":""Diffusion"",""lecture_name"":""Intro to SDXL Concepts and ComfyUI""}]}"
1066,2026-01-30 13:50:00.656557+00,query,1400000000000000272,9000000000000000022,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.4876,""query_text"":""how can I test API authentication with Postman?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.4876,""lecture_num"":3,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to APIs""},{""module"":2,""rag_score"":1.5174,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""},{""module"":2,""rag_score"":1.5786,""lecture_num"":6,""module_name"":""Full Stack LLM"",""lecture_name"":""Connecting the Dots & Supabase (SQL) (Practical)""}]}"
1067,2026-01-30 14:28:53.689877+00,query,1400000000000000273,9000000000000000023,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.3876,""query_text"":""why is my FastAPI app returning 422 Unprocessable Entity error?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.3876,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""},{""module"":2,""rag_score"":1.6004,""lecture_num"":8,""module_name"":""Full Stack LLM"",""lecture_name"":""MVP Building Workshop""},{""module"":2,""rag_score"":1.6207,""lecture_num"":6,""module_name"":""Full Stack LLM"",""lecture_name"":""Connecting the Dots & Supabase (SQL) (Practical)""}]}"
1068,2026-01-30 15:04:46.723201+00,query,1400000000000000274,9000000000000000024,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.1739,""query_text"":""I dont understand how to set up CRUD operations in FastAPI, pls explain"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.1739,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""},{""module"":2,""rag_score"":1.4716,""lecture_num"":6,""module_name"":""Full Stack LLM"",""lecture_name"":""Connecting the Dots & Supabase (SQL) (Practical)""},{""module"":2,""rag_score"":1.5067,""lecture_num"":2,""module_name"":""Full Stack LLM"",""lecture_name"":""UI Building Practical with Gradio""}]}"
1069,2026-01-30 15:53:39.756521+00,query,1400000000000000275,9000000000000000025,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.5466,""query_text"":""curl -X POST api/users wont work, what am I missing?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.5466,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""},{""module"":2,""rag_score"":1.583,""lecture_num"":3,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to APIs""},{""module"":1,""rag_score"":1.5995,""lecture_num"":14,""module_name"":""Diffusion"",""lecture_name"":""Deploying Models on Replicate""}]}"
1070,2026-01-30 16:28:32.789839+00,query,1400000000000000276,9000000000000000026,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.5758,""query_text"":""Can someone explain how to pass headers in Postman tests?"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.5758,""lecture_num"":14,""module_name"":""Diffusion"",""lecture_name"":""Deploying Models on Replicate""},{""module"":2,""rag_score"":1.577,""lecture_num"":11,""module_name"":""Full Stack LLM"",""lecture_name"":""Function, Tool Calling and Intro to MCP""},{""module"":2,""rag_score"":1.5909,""lecture_num"":7,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to AI-Powered Development (VibeCode)""}]}"
1071,2026-01-30 16:59:25.823159+00,query,1400000000000000277,9000000000000000027,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.6237,""query_text"":""getting 'Invalid JSON' error in swagger UI when I try to call post endpoint"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.6237,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""},{""module"":1,""rag_score"":1.6527,""lecture_num"":4,""module_name"":""Diffusion"",""lecture_name"":""Intro to SDXL Concepts and ComfyUI""},{""module"":2,""rag_score"":1.6621,""lecture_num"":2,""module_name"":""Full Stack LLM"",""lecture_name"":""UI Building Practical with Gradio""}]}"
1072,2026-01-30 18:10:18.856478+00,query,1400000000000000278,9000000000000000028,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.3477,""query_text"":""FastAPI, how to specify response models to avoid errors?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.3477,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""},{""module"":1,""rag_score"":1.3956,""lecture_num"":14,""module_name"":""Diffusion"",""lecture_name"":""Deploying Models on Replicate""},{""module"":1,""rag_score"":1.4421,""lecture_num"":9,""module_name"":""Diffusion"",""lecture_name"":""FLUX Migration and FLUX Tools""}]}"
1073,2026-01-30 18:24:11.889796+00,query,1400000000000000279,9000000000000000029,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.5824,""query_text"":""My API returns 401 unauthorized for all endpoints, wat to check?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.5824,""lecture_num"":3,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to APIs""},{""module"":2,""rag_score"":1.583,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""},{""module"":2,""rag_score"":1.6711,""lecture_num"":6,""module_name"":""Full Stack LLM"",""lecture_name"":""Connecting the Dots & Supabase (SQL) (Practical)""}]}"
1074,2026-01-30 19:24:04.923115+00,query,1400000000000000280,9000000000000000030,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.5788,""query_text"":""how to debug ‘Cannot connect to server’ error when testing with Postman?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.5788,""lecture_num"":8,""module_name"":""Full Stack LLM"",""lecture_name"":""MVP Building Workshop""},{""module"":1,""rag_score"":1.6251,""lecture_num"":14,""module_name"":""Diffusion"",""lecture_name"":""Deploying Models on Replicate""},{""module"":2,""rag_score"":1.6351,""lecture_num"":11,""module_name"":""Full Stack LLM"",""lecture_name"":""Function, Tool Calling and Intro to MCP""}]}"
1075,2026-01-30 19:25:57.956434+00,query,1400000000000000281,9000000000000000031,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.2495,""query_text"":""Got this error: ‘KeyError’ in FastAPI, how to fix it?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.2495,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""},{""module"":2,""rag_score"":1.5364,""lecture_num"":6,""module_name"":""Full Stack LLM"",""lecture_name"":""Connecting the Dots & Supabase (SQL) (Practical)""},{""module"":2,""rag_score"":1.568,""lecture_num"":8,""module_name"":""Full Stack LLM"",""lecture_name"":""MVP Building Workshop""}]}"
1076,2026-01-30 20:11:50.989753+00,query,1400000000000000282,9000000000000000032,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.4061,""query_text"":""is it normal that swagger UI does not show example responses?"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.4061,""lecture_num"":4,""module_name"":""Diffusion"",""lecture_name"":""Intro to SDXL Concepts and ComfyUI""},{""module"":1,""rag_score"":1.4447,""lecture_num"":14,""module_name"":""Diffusion"",""lecture_name"":""Deploying Models on Replicate""},{""module"":2,""rag_score"":1.4682,""lecture_num"":2,""module_name"":""Full Stack LLM"",""lecture_name"":""UI Building Practical with Gradio""}]}"
1077,2026-01-30 20:51:44.023071+00,query,1400000000000000283,9000000000000000033,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.504,""query_text"":""postman pre-request scripts, how do I write one to add tokens?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.504,""lecture_num"":3,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to APIs""},{""module"":2,""rag_score"":1.5625,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""},{""module"":2,""rag_score"":1.5625,""lecture_num"":7,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to AI-Powered Development (VibeCode)""}]}"
1078,2026-01-30 21:51:37.056391+00,query,1400000000000000284,9000000000000000034,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.7815,""query_text"":""Error 405 when sending DELETE request with curl, what does it mean?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.7815,""lecture_num"":8,""module_name"":""Full Stack LLM"",""lecture_name"":""MVP Building Workshop""},{""module"":2,""rag_score"":1.8289,""lecture_num"":3,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to APIs""},{""module"":2,""rag_score"":1.8342,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""}]}"
1079,2026-01-30 22:24:30.08971+00,query,1400000000000000285,9000000000000000035,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.2542,""query_text"":""fastapi app runs locally but endpoints fail in deployed env, why?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.2542,""lecture_num"":8,""module_name"":""Full Stack LLM"",""lecture_name"":""MVP Building Workshop""},{""module"":2,""rag_score"":1.3445,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""},{""module"":2,""rag_score"":1.4141,""lecture_num"":6,""module_name"":""Full Stack LLM"",""lecture_name"":""Connecting the Dots & Supabase (SQL) (Practical)""}]}"
1080,2026-01-30 23:24:23.123028+00,query,1400000000000000286,9000000000000000036,,"{""type"":""debugging"",""topic"":""apis_fastapi"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.4011,""query_text"":""How to use path parameters properly in FastAPI routes?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.4011,""lecture_num"":4,""module_name"":""Full Stack LLM"",""lecture_name"":""Building APIs with FastAPI""},{""module"":2,""rag_score"":1.6286,""lecture_num"":3,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to APIs""},{""module"":2,""rag_score"":1.6519,""lecture_num"":6,""module_name"":""Full Stack LLM"",""lecture_name"":""Connecting the Dots & Supabase (SQL) (Practical)""}]}"
